,Symbol,Date,Open,Close,Volume,MarketCap,Sector,Industry
23,AAPL,2019-02-04,41.852500915527344,42.8125,125982000,737873385600.0,Technology,Computer Manufacturing
24,AAPL,2019-02-05,43.21500015258789,43.54499816894531,144406400,737873385600.0,Technology,Computer Manufacturing
25,AAPL,2019-02-06,43.66249847412109,43.560001373291016,112958400,737873385600.0,Technology,Computer Manufacturing
26,AAPL,2019-02-07,43.09999847412109,42.73500061035156,126966800,737873385600.0,Technology,Computer Manufacturing
27,AAPL,2019-02-08,42.247501373291016,42.602500915527344,95280000,737873385600.0,Technology,Computer Manufacturing
28,AAPL,2019-02-11,42.76250076293945,42.35749816894531,83973600,737873385600.0,Technology,Computer Manufacturing
29,AAPL,2019-02-12,42.525001525878906,42.72249984741211,89134000,737873385600.0,Technology,Computer Manufacturing
30,AAPL,2019-02-13,42.84749984741211,42.54499816894531,89960800,737873385600.0,Technology,Computer Manufacturing
31,AAPL,2019-02-14,42.4275016784668,42.70000076293945,87342800,737873385600.0,Technology,Computer Manufacturing
32,AAPL,2019-02-15,42.8125,42.60499954223633,98507200,737873385600.0,Technology,Computer Manufacturing
33,AAPL,2019-02-19,42.4275016784668,42.73249816894531,75891200,737873385600.0,Technology,Computer Manufacturing
34,AAPL,2019-02-20,42.79750061035156,43.00749969482422,104457600,737873385600.0,Technology,Computer Manufacturing
35,AAPL,2019-02-21,42.95000076293945,42.76499938964844,68998800,737873385600.0,Technology,Computer Manufacturing
36,AAPL,2019-02-22,42.89500045776367,43.24250030517578,75652800,737873385600.0,Technology,Computer Manufacturing
37,AAPL,2019-02-25,43.540000915527344,43.55749893188477,87493600,737873385600.0,Technology,Computer Manufacturing
38,AAPL,2019-02-26,43.4275016784668,43.58250045776367,68280800,737873385600.0,Technology,Computer Manufacturing
39,AAPL,2019-02-27,43.3025016784668,43.71749877929688,111341600,737873385600.0,Technology,Computer Manufacturing
40,AAPL,2019-02-28,43.58000183105469,43.28749847412109,112861600,737873385600.0,Technology,Computer Manufacturing
41,AAPL,2019-03-01,43.56999969482422,43.74250030517578,103544800,737873385600.0,Technology,Computer Manufacturing
42,AAPL,2019-03-04,43.92250061035156,43.962501525878906,109744800,737873385600.0,Technology,Computer Manufacturing
43,AAPL,2019-03-05,43.98500061035156,43.88249969482422,78949600,737873385600.0,Technology,Computer Manufacturing
44,AAPL,2019-03-06,43.66749954223633,43.63000106811523,83241600,737873385600.0,Technology,Computer Manufacturing
45,AAPL,2019-03-07,43.46749877929688,43.125,99185600,737873385600.0,Technology,Computer Manufacturing
46,AAPL,2019-03-08,42.58000183105469,43.227500915527344,95997600,737873385600.0,Technology,Computer Manufacturing
47,AAPL,2019-03-11,43.872501373291016,44.72499847412109,128044000,737873385600.0,Technology,Computer Manufacturing
48,AAPL,2019-03-12,45.0,45.227500915527344,129870400,737873385600.0,Technology,Computer Manufacturing
49,AAPL,2019-03-13,45.5625,45.4275016784668,124130000,737873385600.0,Technology,Computer Manufacturing
50,AAPL,2019-03-14,45.97499847412109,45.93249893188477,94318000,737873385600.0,Technology,Computer Manufacturing
51,AAPL,2019-03-15,46.2125015258789,46.52999877929688,156171600,737873385600.0,Technology,Computer Manufacturing
52,AAPL,2019-03-18,46.45000076293945,47.00500106811523,104879200,737873385600.0,Technology,Computer Manufacturing
53,AAPL,2019-03-19,47.0875015258789,46.63249969482422,126585600,737873385600.0,Technology,Computer Manufacturing
54,AAPL,2019-03-20,46.55749893188477,47.040000915527344,124140800,737873385600.0,Technology,Computer Manufacturing
55,AAPL,2019-03-21,47.50500106811523,48.772499084472656,204136800,737873385600.0,Technology,Computer Manufacturing
56,AAPL,2019-03-22,48.834999084472656,47.76250076293945,169630800,737873385600.0,Technology,Computer Manufacturing
57,AAPL,2019-03-25,47.87749862670898,47.18500137329102,175381200,737873385600.0,Technology,Computer Manufacturing
58,AAPL,2019-03-26,47.915000915527344,46.6974983215332,199202000,737873385600.0,Technology,Computer Manufacturing
59,AAPL,2019-03-27,47.1875,47.11750030517578,119393600,737873385600.0,Technology,Computer Manufacturing
60,AAPL,2019-03-28,47.23749923706055,47.18000030517578,83121600,737873385600.0,Technology,Computer Manufacturing
61,AAPL,2019-03-29,47.45750045776367,47.48749923706055,94256000,737873385600.0,Technology,Computer Manufacturing
62,AAPL,2019-04-01,47.90999984741211,47.81000137329102,111448000,737873385600.0,Technology,Computer Manufacturing
63,AAPL,2019-04-02,47.772499084472656,48.50500106811523,91062800,737873385600.0,Technology,Computer Manufacturing
64,AAPL,2019-04-03,48.3125,48.8375015258789,93087200,737873385600.0,Technology,Computer Manufacturing
65,AAPL,2019-04-04,48.6974983215332,48.92250061035156,76457200,737873385600.0,Technology,Computer Manufacturing
66,AAPL,2019-04-05,49.11249923706055,49.25,74106400,737873385600.0,Technology,Computer Manufacturing
67,AAPL,2019-04-08,49.10499954223633,50.0250015258789,103526800,737873385600.0,Technology,Computer Manufacturing
68,AAPL,2019-04-09,50.08000183105469,49.875,143072800,737873385600.0,Technology,Computer Manufacturing
69,AAPL,2019-04-10,49.66999816894531,50.15499877929688,86781200,737873385600.0,Technology,Computer Manufacturing
70,AAPL,2019-04-11,50.2125015258789,49.73749923706055,83603200,737873385600.0,Technology,Computer Manufacturing
71,AAPL,2019-04-12,49.79999923706055,49.71749877929688,111042800,737873385600.0,Technology,Computer Manufacturing
72,AAPL,2019-04-15,49.64500045776367,49.80749893188477,70146400,737873385600.0,Technology,Computer Manufacturing
73,AAPL,2019-04-16,49.8650016784668,49.8125,102785600,737873385600.0,Technology,Computer Manufacturing
74,AAPL,2019-04-17,49.8849983215332,50.78250122070313,115627200,737873385600.0,Technology,Computer Manufacturing
75,AAPL,2019-04-18,50.77999877929688,50.96500015258789,96783200,737873385600.0,Technology,Computer Manufacturing
76,AAPL,2019-04-22,50.70750045776367,51.13249969482422,77758000,737873385600.0,Technology,Computer Manufacturing
77,AAPL,2019-04-23,51.10749816894531,51.86999893188477,93292000,737873385600.0,Technology,Computer Manufacturing
78,AAPL,2019-04-24,51.84000015258789,51.790000915527344,70162400,737873385600.0,Technology,Computer Manufacturing
79,AAPL,2019-04-25,51.70750045776367,51.31999969482422,74172800,737873385600.0,Technology,Computer Manufacturing
80,AAPL,2019-04-26,51.22499847412109,51.07500076293945,74596400,737873385600.0,Technology,Computer Manufacturing
81,AAPL,2019-04-29,51.09999847412109,51.15250015258789,88818800,737873385600.0,Technology,Computer Manufacturing
82,AAPL,2019-04-30,50.76499938964844,50.16749954223633,186139600,737873385600.0,Technology,Computer Manufacturing
83,AAPL,2019-05-01,52.47000122070313,52.63000106811523,259309200,737873385600.0,Technology,Computer Manufacturing
84,AAPL,2019-05-02,52.459999084472656,52.28749847412109,127985200,737873385600.0,Technology,Computer Manufacturing
85,AAPL,2019-05-03,52.72249984741211,52.9375,83569600,737873385600.0,Technology,Computer Manufacturing
86,AAPL,2019-05-06,51.0724983215332,52.11999893188477,129772400,737873385600.0,Technology,Computer Manufacturing
87,AAPL,2019-05-07,51.47000122070313,50.71500015258789,155054800,737873385600.0,Technology,Computer Manufacturing
88,AAPL,2019-05-08,50.47499847412109,50.72499847412109,105358000,737873385600.0,Technology,Computer Manufacturing
89,AAPL,2019-05-09,50.09999847412109,50.18000030517578,139634400,737873385600.0,Technology,Computer Manufacturing
90,AAPL,2019-05-10,49.35499954223633,49.29499816894531,164834800,737873385600.0,Technology,Computer Manufacturing
91,AAPL,2019-05-13,46.9275016784668,46.43000030517578,229722400,737873385600.0,Technology,Computer Manufacturing
92,AAPL,2019-05-14,46.602500915527344,47.165000915527344,146118800,737873385600.0,Technology,Computer Manufacturing
93,AAPL,2019-05-15,46.56750106811523,47.72999954223633,106178800,737873385600.0,Technology,Computer Manufacturing
94,AAPL,2019-05-16,47.477500915527344,47.52000045776367,132125600,737873385600.0,Technology,Computer Manufacturing
95,AAPL,2019-05-17,46.73249816894531,47.25,131516400,737873385600.0,Technology,Computer Manufacturing
96,AAPL,2019-05-20,45.88000106811523,45.772499084472656,154449200,737873385600.0,Technology,Computer Manufacturing
97,AAPL,2019-05-21,46.30500030517578,46.6500015258789,113459200,737873385600.0,Technology,Computer Manufacturing
98,AAPL,2019-05-22,46.165000915527344,45.69499969482422,118994400,737873385600.0,Technology,Computer Manufacturing
99,AAPL,2019-05-23,44.95000076293945,44.915000915527344,146118800,737873385600.0,Technology,Computer Manufacturing
100,AAPL,2019-05-24,45.04999923706055,44.74250030517578,94858800,737873385600.0,Technology,Computer Manufacturing
101,AAPL,2019-05-28,44.72999954223633,44.55749893188477,111792800,737873385600.0,Technology,Computer Manufacturing
102,AAPL,2019-05-29,44.10499954223633,44.34500122070313,113924800,737873385600.0,Technology,Computer Manufacturing
103,AAPL,2019-05-30,44.48749923706055,44.57500076293945,84873600,737873385600.0,Technology,Computer Manufacturing
104,AAPL,2019-05-31,44.05749893188477,43.76750183105469,108174400,737873385600.0,Technology,Computer Manufacturing
105,AAPL,2019-06-03,43.900001525878906,43.32500076293945,161584400,737873385600.0,Technology,Computer Manufacturing
106,AAPL,2019-06-04,43.86000061035156,44.90999984741211,123872000,737873385600.0,Technology,Computer Manufacturing
107,AAPL,2019-06-05,46.06999969482422,45.6349983215332,119093600,737873385600.0,Technology,Computer Manufacturing
108,AAPL,2019-06-06,45.77000045776367,46.30500030517578,90105200,737873385600.0,Technology,Computer Manufacturing
109,AAPL,2019-06-07,46.62749862670898,47.53749847412109,122737600,737873385600.0,Technology,Computer Manufacturing
110,AAPL,2019-06-10,47.95249938964844,48.14500045776367,104883600,737873385600.0,Technology,Computer Manufacturing
111,AAPL,2019-06-11,48.71500015258789,48.70249938964844,107731600,737873385600.0,Technology,Computer Manufacturing
112,AAPL,2019-06-12,48.48749923706055,48.54750061035156,73012800,737873385600.0,Technology,Computer Manufacturing
113,AAPL,2019-06-13,48.67499923706055,48.53749847412109,86698400,737873385600.0,Technology,Computer Manufacturing
114,AAPL,2019-06-14,47.88750076293945,48.18500137329102,75046000,737873385600.0,Technology,Computer Manufacturing
115,AAPL,2019-06-17,48.22499847412109,48.47249984741211,58676400,737873385600.0,Technology,Computer Manufacturing
116,AAPL,2019-06-18,49.01250076293945,49.61249923706055,106204000,737873385600.0,Technology,Computer Manufacturing
117,AAPL,2019-06-19,49.91999816894531,49.46749877929688,84496800,737873385600.0,Technology,Computer Manufacturing
118,AAPL,2019-06-20,50.09249877929688,49.8650016784668,86056000,737873385600.0,Technology,Computer Manufacturing
119,AAPL,2019-06-21,49.70000076293945,49.69499969482422,191202400,737873385600.0,Technology,Computer Manufacturing
120,AAPL,2019-06-24,49.6349983215332,49.64500045776367,72881600,737873385600.0,Technology,Computer Manufacturing
121,AAPL,2019-06-25,49.60749816894531,48.89250183105469,84281200,737873385600.0,Technology,Computer Manufacturing
122,AAPL,2019-06-26,49.44250106811523,49.95000076293945,104270000,737873385600.0,Technology,Computer Manufacturing
123,AAPL,2019-06-27,50.0724983215332,49.93500137329102,83598800,737873385600.0,Technology,Computer Manufacturing
124,AAPL,2019-06-28,49.66999816894531,49.47999954223633,124442400,737873385600.0,Technology,Computer Manufacturing
125,AAPL,2019-07-01,50.79249954223633,50.38750076293945,109012000,737873385600.0,Technology,Computer Manufacturing
126,AAPL,2019-07-02,50.352500915527344,50.68249893188477,67740800,737873385600.0,Technology,Computer Manufacturing
127,AAPL,2019-07-03,50.81999969482422,51.102500915527344,45448000,737873385600.0,Technology,Computer Manufacturing
128,AAPL,2019-07-05,50.8375015258789,51.05749893188477,69062000,737873385600.0,Technology,Computer Manufacturing
129,AAPL,2019-07-08,50.20249938964844,50.00500106811523,101354400,737873385600.0,Technology,Computer Manufacturing
130,AAPL,2019-07-09,49.79999923706055,50.31000137329102,82312000,737873385600.0,Technology,Computer Manufacturing
131,AAPL,2019-07-10,50.4625015258789,50.80749893188477,71588400,737873385600.0,Technology,Computer Manufacturing
132,AAPL,2019-07-11,50.82749938964844,50.4375,80767200,737873385600.0,Technology,Computer Manufacturing
133,AAPL,2019-07-12,50.61249923706055,50.82500076293945,70380800,737873385600.0,Technology,Computer Manufacturing
134,AAPL,2019-07-15,51.022499084472656,51.3025016784668,67789600,737873385600.0,Technology,Computer Manufacturing
135,AAPL,2019-07-16,51.147499084472656,51.125,67467200,737873385600.0,Technology,Computer Manufacturing
136,AAPL,2019-07-17,51.01250076293945,50.8375015258789,56430000,737873385600.0,Technology,Computer Manufacturing
137,AAPL,2019-07-18,51.0,51.415000915527344,74162400,737873385600.0,Technology,Computer Manufacturing
138,AAPL,2019-07-19,51.4474983215332,50.647499084472656,83717200,737873385600.0,Technology,Computer Manufacturing
139,AAPL,2019-07-22,50.91249847412109,51.80500030517578,89111600,737873385600.0,Technology,Computer Manufacturing
140,AAPL,2019-07-23,52.1150016784668,52.209999084472656,73420800,737873385600.0,Technology,Computer Manufacturing
141,AAPL,2019-07-24,51.91749954223633,52.16749954223633,59966400,737873385600.0,Technology,Computer Manufacturing
142,AAPL,2019-07-25,52.22249984741211,51.75500106811523,55638400,737873385600.0,Technology,Computer Manufacturing
143,AAPL,2019-07-26,51.86999893188477,51.93500137329102,70475600,737873385600.0,Technology,Computer Manufacturing
144,AAPL,2019-07-29,52.1150016784668,52.41999816894531,86693600,737873385600.0,Technology,Computer Manufacturing
145,AAPL,2019-07-30,52.18999862670898,52.19499969482422,135742800,737873385600.0,Technology,Computer Manufacturing
146,AAPL,2019-07-31,54.10499954223633,53.2599983215332,277125600,737873385600.0,Technology,Computer Manufacturing
147,AAPL,2019-08-01,53.47499847412109,52.10749816894531,216071600,737873385600.0,Technology,Computer Manufacturing
148,AAPL,2019-08-02,51.38249969482422,51.00500106811523,163448400,737873385600.0,Technology,Computer Manufacturing
149,AAPL,2019-08-05,49.49750137329102,48.334999084472656,209572000,737873385600.0,Technology,Computer Manufacturing
150,AAPL,2019-08-06,49.07749938964844,49.25,143299200,737873385600.0,Technology,Computer Manufacturing
151,AAPL,2019-08-07,48.852500915527344,49.7599983215332,133457600,737873385600.0,Technology,Computer Manufacturing
152,AAPL,2019-08-08,50.04999923706055,50.85749816894531,108038000,737873385600.0,Technology,Computer Manufacturing
153,AAPL,2019-08-09,50.32500076293945,50.24750137329102,98478800,737873385600.0,Technology,Computer Manufacturing
154,AAPL,2019-08-12,49.90499877929688,50.11999893188477,89927600,737873385600.0,Technology,Computer Manufacturing
155,AAPL,2019-08-13,50.25500106811523,52.24250030517578,188874000,737873385600.0,Technology,Computer Manufacturing
156,AAPL,2019-08-14,50.790000915527344,50.6875,146189600,737873385600.0,Technology,Computer Manufacturing
157,AAPL,2019-08-15,50.8650016784668,50.43500137329102,108909600,737873385600.0,Technology,Computer Manufacturing
158,AAPL,2019-08-16,51.06999969482422,51.625,110481600,737873385600.0,Technology,Computer Manufacturing
159,AAPL,2019-08-19,52.65499877929688,52.5875015258789,97654400,737873385600.0,Technology,Computer Manufacturing
160,AAPL,2019-08-20,52.72000122070313,52.59000015258789,107537200,737873385600.0,Technology,Computer Manufacturing
161,AAPL,2019-08-21,53.24750137329102,53.15999984741211,86141600,737873385600.0,Technology,Computer Manufacturing
162,AAPL,2019-08-22,53.29750061035156,53.1150016784668,89014800,737873385600.0,Technology,Computer Manufacturing
163,AAPL,2019-08-23,52.35749816894531,50.65999984741211,187272000,737873385600.0,Technology,Computer Manufacturing
164,AAPL,2019-08-26,51.46500015258789,51.62250137329102,104174400,737873385600.0,Technology,Computer Manufacturing
165,AAPL,2019-08-27,51.96500015258789,51.040000915527344,103493200,737873385600.0,Technology,Computer Manufacturing
166,AAPL,2019-08-28,51.0250015258789,51.38249969482422,63755200,737873385600.0,Technology,Computer Manufacturing
167,AAPL,2019-08-29,52.125,52.25249862670898,83962000,737873385600.0,Technology,Computer Manufacturing
168,AAPL,2019-08-30,52.540000915527344,52.18500137329102,84573600,737873385600.0,Technology,Computer Manufacturing
169,AAPL,2019-09-03,51.60749816894531,51.42499923706055,80092000,737873385600.0,Technology,Computer Manufacturing
170,AAPL,2019-09-04,52.09749984741211,52.29750061035156,76752400,737873385600.0,Technology,Computer Manufacturing
171,AAPL,2019-09-05,53.0,53.31999969482422,95654800,737873385600.0,Technology,Computer Manufacturing
172,AAPL,2019-09-06,53.51250076293945,53.31499862670898,77449200,737873385600.0,Technology,Computer Manufacturing
173,AAPL,2019-09-09,53.709999084472656,53.54249954223633,109237600,737873385600.0,Technology,Computer Manufacturing
174,AAPL,2019-09-10,53.46500015258789,54.17499923706055,127111600,737873385600.0,Technology,Computer Manufacturing
175,AAPL,2019-09-11,54.51750183105469,55.897499084472656,177158400,737873385600.0,Technology,Computer Manufacturing
176,AAPL,2019-09-12,56.20000076293945,55.772499084472656,128906800,737873385600.0,Technology,Computer Manufacturing
177,AAPL,2019-09-13,55.0,54.6875,159053200,737873385600.0,Technology,Computer Manufacturing
178,AAPL,2019-09-16,54.43249893188477,54.97499847412109,84632400,737873385600.0,Technology,Computer Manufacturing
179,AAPL,2019-09-17,54.9900016784668,55.17499923706055,73274800,737873385600.0,Technology,Computer Manufacturing
180,AAPL,2019-09-18,55.26499938964844,55.69250106811523,101360000,737873385600.0,Technology,Computer Manufacturing
181,AAPL,2019-09-19,55.50249862670898,55.2400016784668,88242400,737873385600.0,Technology,Computer Manufacturing
182,AAPL,2019-09-20,55.34500122070313,54.43249893188477,221652400,737873385600.0,Technology,Computer Manufacturing
183,AAPL,2019-09-23,54.73749923706055,54.68000030517578,76662000,737873385600.0,Technology,Computer Manufacturing
184,AAPL,2019-09-24,55.25749969482422,54.41999816894531,124763200,737873385600.0,Technology,Computer Manufacturing
185,AAPL,2019-09-25,54.63750076293945,55.25749969482422,87613600,737873385600.0,Technology,Computer Manufacturing
186,AAPL,2019-09-26,55.0,54.97249984741211,75334000,737873385600.0,Technology,Computer Manufacturing
187,AAPL,2019-09-27,55.1349983215332,54.70500183105469,101408000,737873385600.0,Technology,Computer Manufacturing
188,AAPL,2019-09-30,55.22499847412109,55.99250030517578,103909600,737873385600.0,Technology,Computer Manufacturing
189,AAPL,2019-10-01,56.26750183105469,56.147499084472656,139223200,737873385600.0,Technology,Computer Manufacturing
190,AAPL,2019-10-02,55.76499938964844,54.7400016784668,138449200,737873385600.0,Technology,Computer Manufacturing
191,AAPL,2019-10-03,54.60749816894531,55.20500183105469,114426000,737873385600.0,Technology,Computer Manufacturing
192,AAPL,2019-10-04,56.40999984741211,56.75249862670898,138478800,737873385600.0,Technology,Computer Manufacturing
193,AAPL,2019-10-07,56.56750106811523,56.76499938964844,122306000,737873385600.0,Technology,Computer Manufacturing
194,AAPL,2019-10-08,56.45500183105469,56.09999847412109,111820000,737873385600.0,Technology,Computer Manufacturing
195,AAPL,2019-10-09,56.75749969482422,56.75749969482422,74770400,737873385600.0,Technology,Computer Manufacturing
196,AAPL,2019-10-10,56.98249816894531,57.522499084472656,113013600,737873385600.0,Technology,Computer Manufacturing
197,AAPL,2019-10-11,58.23749923706055,59.0525016784668,166795600,737873385600.0,Technology,Computer Manufacturing
198,AAPL,2019-10-14,58.72499847412109,58.96749877929688,96427600,737873385600.0,Technology,Computer Manufacturing
199,AAPL,2019-10-15,59.09749984741211,58.83000183105469,87360000,737873385600.0,Technology,Computer Manufacturing
200,AAPL,2019-10-16,58.34249877929688,58.59249877929688,73903200,737873385600.0,Technology,Computer Manufacturing
201,AAPL,2019-10-17,58.772499084472656,58.81999969482422,67585200,737873385600.0,Technology,Computer Manufacturing
202,AAPL,2019-10-18,58.647499084472656,59.102500915527344,97433600,737873385600.0,Technology,Computer Manufacturing
203,AAPL,2019-10-21,59.38000106811523,60.12749862670898,87247200,737873385600.0,Technology,Computer Manufacturing
204,AAPL,2019-10-22,60.290000915527344,59.9900016784668,82293600,737873385600.0,Technology,Computer Manufacturing
205,AAPL,2019-10-23,60.5250015258789,60.79499816894531,75828800,737873385600.0,Technology,Computer Manufacturing
206,AAPL,2019-10-24,61.12749862670898,60.89500045776367,69275200,737873385600.0,Technology,Computer Manufacturing
207,AAPL,2019-10-25,60.790000915527344,61.64500045776367,73477200,737873385600.0,Technology,Computer Manufacturing
208,AAPL,2019-10-28,61.85499954223633,62.26250076293945,96572800,737873385600.0,Technology,Computer Manufacturing
209,AAPL,2019-10-29,62.24250030517578,60.8224983215332,142839600,737873385600.0,Technology,Computer Manufacturing
210,AAPL,2019-10-30,61.18999862670898,60.81499862670898,124522000,737873385600.0,Technology,Computer Manufacturing
211,AAPL,2019-10-31,61.81000137329102,62.18999862670898,139162000,737873385600.0,Technology,Computer Manufacturing
212,AAPL,2019-11-01,62.3849983215332,63.95500183105469,151125200,737873385600.0,Technology,Computer Manufacturing
213,AAPL,2019-11-04,64.33249664306639,64.375,103272000,737873385600.0,Technology,Computer Manufacturing
214,AAPL,2019-11-05,64.26249694824219,64.28250122070311,79897600,737873385600.0,Technology,Computer Manufacturing
215,AAPL,2019-11-06,64.19249725341797,64.30999755859375,75864400,737873385600.0,Technology,Computer Manufacturing
216,AAPL,2019-11-07,64.68499755859375,64.85749816894531,94940400,737873385600.0,Technology,Computer Manufacturing
217,AAPL,2019-11-08,64.67250061035156,65.03500366210939,69986400,737873385600.0,Technology,Computer Manufacturing
218,AAPL,2019-11-11,64.57499694824219,65.55000305175781,81821200,737873385600.0,Technology,Computer Manufacturing
219,AAPL,2019-11-12,65.38749694824219,65.48999786376953,87388800,737873385600.0,Technology,Computer Manufacturing
220,AAPL,2019-11-13,65.28250122070311,66.11750030517578,102734400,737873385600.0,Technology,Computer Manufacturing
221,AAPL,2019-11-14,65.9375,65.66000366210939,89182800,737873385600.0,Technology,Computer Manufacturing
222,AAPL,2019-11-15,65.91999816894531,66.44000244140625,100206400,737873385600.0,Technology,Computer Manufacturing
223,AAPL,2019-11-18,66.44999694824219,66.77500152587889,86703200,737873385600.0,Technology,Computer Manufacturing
224,AAPL,2019-11-19,66.97499847412111,66.57250213623047,76167200,737873385600.0,Technology,Computer Manufacturing
225,AAPL,2019-11-20,66.38500213623047,65.79750061035156,106234400,737873385600.0,Technology,Computer Manufacturing
226,AAPL,2019-11-21,65.92250061035156,65.50250244140625,121395200,737873385600.0,Technology,Computer Manufacturing
227,AAPL,2019-11-22,65.64749908447266,65.44499969482422,65325200,737873385600.0,Technology,Computer Manufacturing
228,AAPL,2019-11-25,65.67749786376953,66.59249877929689,84020400,737873385600.0,Technology,Computer Manufacturing
229,AAPL,2019-11-26,66.73500061035156,66.07250213623047,105207600,737873385600.0,Technology,Computer Manufacturing
230,AAPL,2019-11-27,66.39499664306639,66.95999908447266,65235600,737873385600.0,Technology,Computer Manufacturing
231,AAPL,2019-11-29,66.65000152587889,66.8125,46617600,737873385600.0,Technology,Computer Manufacturing
232,AAPL,2019-12-02,66.81749725341797,66.04000091552734,94487200,737873385600.0,Technology,Computer Manufacturing
233,AAPL,2019-12-03,64.57749938964844,64.86250305175781,114430400,737873385600.0,Technology,Computer Manufacturing
234,AAPL,2019-12-04,65.26750183105469,65.43499755859375,67181600,737873385600.0,Technology,Computer Manufacturing
235,AAPL,2019-12-05,65.94750213623047,66.39499664306639,74424400,737873385600.0,Technology,Computer Manufacturing
236,AAPL,2019-12-06,66.87000274658203,67.67749786376953,106075600,737873385600.0,Technology,Computer Manufacturing
237,AAPL,2019-12-09,67.5,66.73000335693361,128042400,737873385600.0,Technology,Computer Manufacturing
238,AAPL,2019-12-10,67.15000152587889,67.12000274658203,90420400,737873385600.0,Technology,Computer Manufacturing
239,AAPL,2019-12-11,67.20249938964844,67.69249725341797,78756800,737873385600.0,Technology,Computer Manufacturing
240,AAPL,2019-12-12,66.94499969482422,67.86499786376953,137310400,737873385600.0,Technology,Computer Manufacturing
241,AAPL,2019-12-13,67.86499786376953,68.78749847412111,133587600,737873385600.0,Technology,Computer Manufacturing
242,AAPL,2019-12-16,69.25,69.96499633789061,128186000,737873385600.0,Technology,Computer Manufacturing
243,AAPL,2019-12-17,69.89250183105469,70.10250091552734,114158400,737873385600.0,Technology,Computer Manufacturing
244,AAPL,2019-12-18,69.94999694824219,69.93499755859375,116028400,737873385600.0,Technology,Computer Manufacturing
245,AAPL,2019-12-19,69.875,70.00499725341797,98369200,737873385600.0,Technology,Computer Manufacturing
246,AAPL,2019-12-20,70.55750274658203,69.86000061035156,275978000,737873385600.0,Technology,Computer Manufacturing
247,AAPL,2019-12-23,70.13249969482422,71.0,98572000,737873385600.0,Technology,Computer Manufacturing
248,AAPL,2019-12-24,71.17250061035156,71.06749725341797,48478800,737873385600.0,Technology,Computer Manufacturing
249,AAPL,2019-12-26,71.20500183105469,72.47750091552734,93121200,737873385600.0,Technology,Computer Manufacturing
250,AAPL,2019-12-27,72.77999877929688,72.44999694824219,146266000,737873385600.0,Technology,Computer Manufacturing
251,AAPL,2019-12-30,72.36499786376953,72.87999725341797,144114400,737873385600.0,Technology,Computer Manufacturing
252,AMZN,2018-12-31,1510.800048828125,1501.969970703125,6954500,403500246286.98,Consumer Services,Catalog/Specialty Distribution
253,AMZN,2019-01-02,1465.199951171875,1539.1300048828125,7983100,403500246286.98,Consumer Services,Catalog/Specialty Distribution
254,AMZN,2019-01-03,1520.010009765625,1500.280029296875,6975600,403500246286.98,Consumer Services,Catalog/Specialty Distribution
